date,new_cases,total_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,new_tests,total_tests,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations_smoothed,new_people_vaccinated_smoothed,stringency_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,B.1.1.7,B.1.617.2,B.1.1.529,Other,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,H7_Vaccination policy,H8_Protection of elderly people,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
2021-07-29,619,1099414,439,14656,1,0.714,1.4,16,1.575,112,11037,10930751,10891,0.0403,24.8,,,,59857,26055,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1099414,14656,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-07-30,626,1100040,463,14655,-1,0.571,1.4,16,1.575,108,11037,10941788,10940,0.0423,23.6,,,,58936,24024,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1100040,14655,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-07-31,0,1100040,463,14655,0,0.571,1.41,16,1.575,107,11037,10952825,10988,0.0421,23.7,,,,58015,21993,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1100040,14655,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-08-01,0,1100040,463,14655,0,0.571,1.42,16,1.575,107,11037,10963862,11037,0.0419,23.8,10788003,6392650,4276835,57093,19962,37.04,8261.4,5.72,3.75,813.1171963,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1100040,14655,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-08-02,0,1100040,463,14655,0,0.571,1.43,20,1.968,114,12950,10976812,11310,0.0409,24.4,,,,57192,19323,37.04,,,,,0.6,99.3,0,0,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1100040,14655,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-08-03,1860,1101900,535.143,14657,2,0.286,1.44,23,2.264,128,12950,10989762,11584,0.0462,21.6,,,,57291,18685,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1101900,14657,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-08-04,929,1102829,576.286,14657,0,0.286,1.44,25,2.461,135,12950,11002712,11857,0.0486,20.6,,,,57390,18046,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1102829,14657,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-08-05,864,1103693,611.286,14657,0,0.143,1.43,28,2.756,137,12950,11015662,12130,0.0504,19.8,,,,57489,17407,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1103693,14657,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-08-06,845,1104538,642.571,14657,0,0.286,1.42,29,2.854,137,12950,11028612,12403,0.0518,19.3,,,,57588,16769,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1104538,14657,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-08-07,0,1104538,642.571,14657,0,0.286,1.42,29,2.854,136,12950,11041562,12677,0.0507,19.7,,,,57687,16130,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1104538,14657,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-08-08,0,1104538,642.571,14657,0,0.286,1.41,29,2.854,127,12950,11054512,12950,0.0496,20.2,11192502,6501089,4572726,57786,15491,37.04,8186,5.6,-4.71,805.6960526,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1104538,14657,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-08-09,0,1104538,642.571,14657,0,0.286,1.41,27,2.657,141,14839,11069351,13220,0.0486,20.6,,,,59161,16028,37.04,,,,,0.1,99.9,0,0,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1104538,14657,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-08-10,2283,1106821,703,14658,1,0.143,1.41,26,2.559,165,14839,11084190,13490,0.0521,19.2,,,,60537,16566,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,1,0,5,2,1106821,14658,37.04,37.04,43.57,43.57,46.35,46.35,44.05,44.05,62.5,62.5
2021-08-11,1236,1108057,746.857,14658,0,0.143,1.4,29,2.854,165,14839,11099029,13760,0.0543,18.4,,,,61912,17103,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1108057,14658,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-12,1055,1109112,774.143,14658,0,0.143,1.39,26,2.559,163,14839,11113868,14029,0.0552,18.1,,,,63288,17640,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1109112,14658,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-13,1035,1110147,801.286,14658,0,0.143,1.38,27,2.657,171,14839,11128707,14299,0.056,17.8,,,,64664,18177,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1110147,14658,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-14,0,1110147,801.286,14658,0,0.143,1.36,26,2.559,171,14839,11143546,14569,0.055,18.2,,,,66039,18715,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1110147,14658,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-15,0,1110147,801.286,14658,0,0.143,1.36,25,2.461,173,14839,11158385,14839,0.054,18.5,11664407,6635851,4909717,67415,19252,37.04,8270.4,5.6,5.45,814.0030092,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1110147,14658,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-16,0,1110147,801.286,14658,0,0.143,1.35,28,2.756,184,17533,11175918,15224,0.0526,19,,,,68474,18740,37.04,,,,,0.3,99.3,0,0.3,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1110147,14658,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-17,2811,1112958,876.714,14659,1,0.143,1.34,32,3.15,187,17533,11193451,15609,0.0562,17.8,,,,69532,18228,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1112958,14659,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-18,1320,1114278,888.714,14662,3,0.571,1.33,33,3.248,192,17533,11210984,15994,0.0556,18,,,,70591,17716,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1114278,14662,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-19,1288,1115566,922,14664,2,0.857,1.31,33,3.248,198,17533,11228517,16378,0.0563,17.8,,,,71649,17205,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1115566,14664,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-20,1018,1116584,919.571,14668,4,1.429,1.3,35,3.445,221,17533,11246050,16763,0.0549,18.2,,,,72708,16693,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1116584,14668,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-21,0,1116584,919.571,14668,0,1.429,1.29,35,3.445,220,17533,11263583,17148,0.0536,18.6,,,,73767,16181,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1116584,14668,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-22,0,1116584,919.571,14668,0,1.429,1.28,35,3.445,218,17533,11281116,17533,0.0524,19.1,12188184,6745536,5323673,74825,15669,37.04,8312.8,5.57,2.74,818.1761722,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1116584,14668,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-23,0,1116584,919.571,14668,0,1.429,1.27,36,3.543,215,26075,11307191,18753,0.049,20.4,,,,73858,15247,37.04,,,,,0,99.8,0,0.1,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1116584,14668,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-24,2774,1119358,914.286,14670,2,1.571,1.26,38,3.74,234,26075,11333266,19974,0.0458,21.8,,,,72891,14824,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1119358,14670,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-25,1270,1120628,907.143,14674,4,1.714,1.25,40,3.937,248,26075,11359341,21194,0.0428,23.4,,,,71924,14401,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1120628,14674,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-26,1511,1122139,939,14682,8,2.571,1.25,40,3.937,250,26075,11385416,22414,0.0419,23.9,,,,70957,13979,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1122139,14682,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-27,1274,1123413,975.571,14685,3,2.429,1.24,42,4.134,244,26075,11411491,23634,0.0413,24.2,,,,69990,13556,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1123413,14685,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-28,0,1123413,975.571,14685,0,2.429,1.23,43,4.232,245,26075,11437566,24855,0.0393,25.5,,,,69023,13133,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1123413,14685,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-29,0,1123413,975.571,14685,0,2.429,1.23,41,4.035,257,26075,11463641,26075,0.0374,26.7,12664575,6834511,5710961,68056,12711,37.04,8361,5.55,3.09,822.9201925,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1123413,14685,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-30,0,1123413,975.571,14685,0,2.429,1.22,46,4.527,266,33806,11497447,27179,0.0359,27.9,,,,65967,12426,37.04,,,,,0,99.7,0,0.1,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1123413,14685,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-08-31,3400,1126813,1065,14692,7,3.143,1.21,44,4.331,311,33806,11531253,28284,0.0377,26.6,,,,63878,12142,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1126813,14692,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-01,1104,1127917,1041.286,14692,0,2.571,1.2,43,4.232,310,33806,11565059,29388,0.0354,28.2,,,,61790,11857,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1127917,14692,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-02,1214,1129131,998.857,14692,0,1.429,1.19,43,4.232,305,33806,11598865,30493,0.0328,30.5,,,,59701,11573,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1129131,14692,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-03,1394,1130525,1016,14692,0,1,1.18,49,4.823,318,33806,11632671,31597,0.0322,31.1,,,,57612,11289,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1130525,14692,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-04,0,1130525,1016,14692,0,1,1.17,49,4.823,318,33806,11666477,32702,0.0311,32.2,,,,55524,11004,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1130525,14692,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-05,0,1130525,1016,14692,0,1,1.17,50,4.921,322,33806,11700283,33806,0.0301,33.3,13038620,6909549,6009537,53435,10720,37.04,8378.1,5.5,1.07,824.603237,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1130525,14692,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-06,0,1130525,1016,14692,0,1,1.16,52,5.118,304,37493,11737776,34333,0.0296,33.8,,,,51614,10526,37.04,,,,,0,100,0,0,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1130525,14692,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-07,2924,1133449,948,14699,7,1,1.15,57,5.61,322,37493,11775269,34859,0.0272,36.8,,,,49793,10332,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1133449,14699,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-08,1711,1135160,1034.714,14700,1,1.143,1.15,57,5.61,330,37493,11812762,35386,0.0292,34.2,,,,47972,10138,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1135160,14700,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-09,1375,1136535,1057.714,14702,2,1.429,1.14,57,5.61,333,37493,11850255,35913,0.0295,34,,,,46151,9944,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1136535,14702,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-10,1482,1138017,1070.286,14703,1,1.571,1.13,55,5.413,344,37493,11887748,36440,0.0294,34,,,,44330,9750,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1138017,14703,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-11,0,1138017,1070.286,14703,0,1.571,1.12,55,5.413,344,37493,11925241,36966,0.029,34.5,,,,42509,9555,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1138017,14703,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-12,0,1138017,1070.286,14703,0,1.571,1.11,55,5.413,340,37493,11962734,37493,0.0285,35,13323436,6975079,6227105,40688,9361,37.04,8451.7,5.49,4.64,831.8472181,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1138017,14703,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-13,0,1138017,1070.286,14703,0,1.571,1.09,48,4.724,324,26625,11989359,35940,0.0298,33.6,,,,39745,9176,37.04,,,,,0,100,0,0,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1138017,14703,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-14,3656,1141673,1174.857,14729,26,4.286,1.08,49,4.823,336,26625,12015984,34388,0.0342,29.3,,,,38802,8992,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1141673,14729,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-15,1097,1142770,1087.143,14740,11,5.714,1.05,48,4.724,324,26625,12042609,32835,0.0331,30.2,,,,37858,8807,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1142770,14740,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-16,1203,1143973,1062.571,14753,13,7.286,1.03,47,4.626,321,26625,12069234,31283,0.034,29.4,,,,36915,8622,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1143973,14753,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-17,1009,1144982,995,14775,22,10.286,1.01,44,4.331,298,26625,12095859,29730,0.0335,29.9,,,,35972,8437,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1144982,14775,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-18,0,1144982,995,14775,0,10.286,1,44,4.331,298,26625,12122484,28178,0.0353,28.3,,,,35029,8252,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1144982,14775,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-19,0,1144982,995,14775,0,10.286,0.98,44,4.331,299,26625,12149109,26625,0.0374,26.8,13562033,7031546,6403444,34085,8067,37.04,8592.5,5.53,8.99,845.705269,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1144982,14775,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-20,0,1144982,995,14775,0,10.286,0.96,44,4.331,296,23127,12172236,26125,0.0381,26.3,,,,32976,7824,37.04,,,,,0,100,0,0,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1144982,14775,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-21,1986,1146968,756.429,14790,15,8.714,0.94,47,4.626,303,23127,12195363,25626,0.0295,33.9,,,,31866,7581,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1146968,14790,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-22,911,1147879,729.857,14809,19,9.857,0.94,47,4.626,303,23127,12218490,25126,0.029,34.4,,,,30756,7339,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1147879,14809,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-23,762,1148641,666.857,14813,4,8.571,0.94,43,4.232,291,23127,12241617,24626,0.0271,36.9,,,,29647,7096,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1148641,14813,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-24,766,1149407,632.143,14821,8,6.571,0.94,43,4.232,275,23127,12264744,24126,0.0262,38.2,,,,28537,6854,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1149407,14821,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-25,0,1149407,632.143,14821,0,6.571,0.95,43,4.232,275,23127,12287871,23627,0.0268,37.4,,,,27427,6611,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1149407,14821,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-26,0,1149407,632.143,14821,0,6.571,0.95,42,4.134,274,23127,12310998,23127,0.0273,36.6,13746255,7076125,6534524,26317,6368,37.04,8686.1,5.53,5.91,854.9177232,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1149407,14821,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-27,0,1149407,632.143,14821,0,6.571,0.96,43,4.232,276,20461,12331459,22746,0.0278,36,,,,25724,6155,37.04,,,,,0.1,99.6,0,0.2,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1149407,14821,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-28,1766,1151173,600.714,14850,29,8.571,0.96,39,3.839,262,20461,12351920,22365,0.0269,37.2,,,,25130,5942,37.04,,,,,,,,,0,0,1,3,0,1,0,3,2,1,2,2,0,0,5,2,1151173,14850,37.04,37.04,43.57,43.57,43.23,43.23,40.48,40.48,62.5,62.5
2021-09-29,854,1152027,592.571,14856,6,6.714,0.97,40,3.937,258,20461,12372381,21984,0.027,37.1,,,,24536,5729,19.44,,,,,,,,,0,0,0,0,0,0,0,3,2,1,2,2,0,0,5,2,1152027,14856,19.44,19.44,25,25,33.33,33.33,29.17,29.17,62.5,62.5
2021-09-30,859,1152886,606.429,14864,8,7.286,0.98,43,4.232,253,20461,12392842,21604,0.0281,35.6,,,,23942,5516,19.44,,,,,,,,,0,0,0,0,0,0,0,3,2,1,2,2,0,0,5,2,1152886,14864,19.44,19.44,25,25,33.33,33.33,29.17,29.17,62.5,62.5
2021-10-01,769,1153655,606.857,14868,4,6.714,0.99,41,4.035,261,20461,12413303,21223,0.0286,35,,,,23348,5302,19.44,,,,,,,,,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1153655,14868,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
2021-10-02,0,1153655,606.857,14868,0,6.714,1,41,4.035,261,20461,12433764,20842,0.0291,34.3,,,,22755,5089,19.44,,,,,,,,,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1153655,14868,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
2021-10-03,0,1153655,606.857,14868,0,6.714,1.01,42,4.134,262,20461,12454225,20461,0.0297,33.7,13901380,7110256,6643467,22161,4876,19.44,8800.7,5.55,7.12,866.1970743,,,,,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1153655,14868,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
2021-10-04,0,1153655,606.857,14868,0,6.714,1.02,37,3.642,257,19998,12474223,20395,0.0298,33.6,,,,21965,4862,19.44,,,,,0,99.9,0,0,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1153655,14868,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
2021-10-05,1879,1155534,623,14876,8,3.714,1.02,38,3.74,252,19998,12494221,20329,0.0306,32.6,,,,21769,4849,19.44,,,,,,,,,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1155534,14876,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
2021-10-06,714,1156248,603,14889,13,4.714,1.03,36,3.543,249,19998,12514219,20263,0.0298,33.6,,,,21573,4835,19.44,,,,,,,,,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1156248,14889,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
2021-10-07,835,1157083,599.571,14904,15,5.714,1.04,35,3.445,250,19998,12534217,20196,0.0297,33.7,,,,21377,4822,19.44,,,,,,,,,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1157083,14904,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
2021-10-08,739,1157822,595.286,14905,1,5.286,1.05,31,3.051,232,19998,12554215,20130,0.0296,33.8,,,,21181,4808,19.44,,,,,,,,,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1157822,14905,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
2021-10-09,0,1157822,595.286,14905,0,5.286,1.06,31,3.051,232,19998,12574213,20064,0.0297,33.7,,,,20985,4795,19.44,,,,,,,,,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1157822,14905,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
2021-10-10,0,1157822,595.286,14905,0,5.286,1.06,31,3.051,230,19998,12594211,19998,0.0298,33.6,14046903,7143723,6719528,20789,4781,19.44,8805.6,5.49,0.3,866.6793502,,,,,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1157822,14905,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
2021-10-11,0,1157822,595.286,14905,0,5.286,1.07,29,2.854,223,20562,12614773,20079,0.0296,33.7,,,,22024,5669,19.44,,,,,0.1,99.9,0,0,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1157822,14905,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
2021-10-12,1738,1159560,575.143,14920,15,6.286,1.08,27,2.657,220,20562,12635335,20159,0.0285,35.1,,,,23258,6557,19.44,,,,,,,,,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1159560,14920,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
2021-10-13,905,1160465,602.429,14922,2,4.714,1.08,25,2.461,219,20562,12655897,20240,0.0298,33.6,,,,24493,7445,19.44,,,,,,,,,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1160465,14922,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
2021-10-14,799,1161264,597.286,14926,4,3.143,1.09,24,2.362,219,20562,12676459,20320,0.0294,34,,,,25727,8333,19.44,,,,,,,,,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1161264,14926,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
2021-10-15,669,1161933,587.286,14956,30,7.286,1.1,26,2.559,217,20562,12697021,20401,0.0288,34.7,,,,26962,9221,19.44,,,,,,,,,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1161933,14956,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
2021-10-16,0,1161933,587.286,14956,0,7.286,1.11,26,2.559,217,20562,12717583,20481,0.0287,34.9,,,,28196,10109,19.44,,,,,,,,,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1161933,14956,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
2021-10-17,0,1161933,587.286,14956,0,7.286,1.12,25,2.461,218,20562,12738145,20562,0.0286,35,14252919,7220701,6780155,29431,10997,19.44,8838.9,5.46,2,869.956858,,,,,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1161933,14956,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
2021-10-18,0,1161933,587.286,14956,0,7.286,1.12,29,2.854,217,18110,12756255,20212,0.0291,34.4,,,,29317,11090,19.44,,,,,0,99.9,0,0,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1161933,14956,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
2021-10-19,1662,1163595,576.429,14963,7,6.143,1.13,29,2.854,234,18110,12774365,19861,0.029,34.5,,,,29202,11183,19.44,,,,,,,,,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1163595,14963,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
2021-10-20,807,1164402,562.429,14985,22,9,1.15,31,3.051,232,18110,12792475,19511,0.0288,34.7,,,,29088,11276,19.44,,,,,,,,,0,0,0,0,0,0,0,3,0,1,2,2,0,0,5,2,1164402,14985,19.44,19.44,25,25,28.65,28.65,29.17,29.17,25,25
